load_date,version,year,timeframe,reporting level,month,region,kpi_text,market_type_text,bu,bu_text,leg_cat,leg_cat_text,country,country_text,brand_text,brand_segment_text,sub_category_text,bsp,bsp_text,area,Act,act_ytd,py,py_ytd,rf,rf_ytd,ac
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202504,EU,Operating Income,Emerging Markets,TOTAL UNITED STATES,United States,BISC&BKDSN,Bisc & Bkd Sn,CO,Colombia,Freia/Marabou,Chocolate Other,Chocolate,EUBIBI7SD,Cadbury Biscuits Other,DACHBU2,44.54,52.47,12.79,16.88,52.15,21.59,47.33
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202511,HQ,Net Revenue,Developed Markets,SCO2,S Cone,BISC&BKDSN,Bisc & Bkd Sn,TR,Turkiye,Oreo,Sweet Biscuit,Biscuits,EUBIBIA47,Miscellaneous Candy,ANZ & JAPAN,115.71,216.27,368.82,111.71,455.72,388.02,304.09
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202505,HQ,Net Revenue,Emerging Markets,LA ALL OTHER & HQ,LA All Other & HQ,CANDY,Candy,CN,China,Jacobs,Savory Biscuit,Biscuits,EUBIBI56M,Chips Ahoy! Biscuits,ME N AFRICA PAKISTAN,92.43,113.11,97.59,422.83,240.61,365.87,446.78
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202501,HQ,Net Revenue,Developed Markets,WACAMMKTS2,WACAM,CANDY,Candy,FR,France,Captains Table,Savory Biscuit,Biscuits,EUBIBIA04,Miscellaneous Meals,BENL2,255.81,216.56,396.96,439.87,402.67,261.27,86.86
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202512,HQ,Net Revenue,Developed Markets,MENAP2,MENAP,PLANNING ADJ,Planning Adj,NL,Netherlands,Chips Ahoy!,Sweet Biscuit,Biscuits,EUBIBI55I,BACK-TO-NATURE - NATURAL/ORGANIC BISCUITS,SOUTHERN CONE,77.31,121.12,453.61,326.43,83.61,491.53,485.18
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202502,LA,Operating Income,Emerging Markets,FRBU2,France,PLANNING ADJ,Planning Adj,RO,Romania,Snackwell,Biscuit Other,Biscuits,EUBIBI13J,Barny - Goldilocks,SCE2,53.68,26.59,19.67,48.58,55.93,16.06,30.37
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202512,LA,Operating Income,Emerging Markets,MENAP2,MENAP,BISC&BKDSN,Bisc & Bkd Sn,DK,Denmark,Cote d'Or,Chocolate Other,Chocolate,EUBIBI55K,Other NUTRITIONAL BARS,TATE'S,50.44,50.09,52.97,37.86,44.2,17.05,12.85
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202503,EU,Volume (MM) Kgs,Developed Markets,ANZJT2,ANZ&J,MEALS,Meals,EHQ,EU HQ,Chips Ahoy!,Sweet Biscuit,Biscuits,EUBIBI56C,Easy Cheese Other Biscuits,ENJOY LIFE,28.77,38.44,2.44,37.95,26.47,20.0,7.77
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202502,LA,Operating Income,Developed Markets,BRT2,Brazil,CHOCOLATE,Chocolate,CH,Switzerland,Miscellaneous Meals,Meals Other,Meals,EUBIBI5DA,Oreo Biscuits,MEXICO,30.82,24.97,49.0,41.08,3.69,38.47,54.17
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202508,EU,Volume (MM) Kgs,Developed Markets,GCNTOT2,Total China,BISC&BKDSN,Bisc & Bkd Sn,AT,Austria,No Product,No Product,No Category,EUBIBI13H,Korona Cakes,EUEXPTT2,35.71,6.94,8.98,16.03,36.63,18.87,18.46
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202511,HQ,Operating Income,Emerging Markets,DACHBU2,DACH,NO_CATEGORY,No Category,FI,Finland,Handi-snacks,Savory Biscuit,Biscuits,EUBIBI7HC,OVH OTHER BISCUITS,MDLZ HQ,70.74,63.36,77.12,65.48,74.63,38.06,36.29
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202508,EU,Net Revenue,Developed Markets,MENAP2,MENAP,BISC&BKDSN,Bisc & Bkd Sn,BG,Bulgaria,Ritz,Savory Biscuit,Biscuits,EUBIBIA04,Miscellaneous Meals,WACAMHQ,298.61,143.13,222.67,222.66,352.23,157.92,332.3
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202505,HQ,Volume (MM) Kgs,Developed Markets,CEEBU2,CEE,BEVERAGES,Beverages,AHQ,AMEA HQ,Edes,Sweet Biscuit,Biscuits,EUBIBI56V,Milka Brownie,EST2,26.4,41.75,15.31,34.41,42.75,35.45,17.85
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202507,LA,Net Revenue,Developed Markets,EU ALL OTHER & HQ,EU All Other & HQ,NO_CATEGORY,No Category,DOR,Dominican Republic,Cadbury Purple,Chocolate Other,Chocolate,EUBIBI55C,In-A-Biskit Crackers,SCE2,347.92,227.56,35.53,324.06,160.04,313.91,296.66
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202502,AMEA,Volume (MM) Kgs,Developed Markets,BRT2,Brazil,CANDY,Candy,CR,Costa Rica,U'Guan,Sweet Biscuit,Biscuits,EUBIBI56L,DIGESTIVE - BISCUITS,MDLZ HQ,13.29,14.31,26.54,0.96,2.73,27.77,11.71
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202501,EU,Net Revenue,Developed Markets,FRBU2,France,BISC&BKDSN,Bisc & Bkd Sn,VN,Vietnam,Enjoy Life,Biscuit Other,Biscuits,EUBIBI15E,Milka Bars,EU ALL OTHER & HQ,361.33,127.82,102.6,152.91,122.82,348.82,171.72
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202503,HQ,Gross Profit (MM) Kgs,Developed Markets,EU ALL OTHER & HQ,EU All Other & HQ,BEVERAGES,Beverages,EHQ,EU HQ,Cadbury Purple,Chocolate Other,Chocolate,No_Product,No Product,MEXICO,14.59,76.13,69.68,24.35,78.23,60.09,81.56
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202501,LA,Gross Profit (MM) Kgs,Emerging Markets,NA VENTURES,NA Ventures,CHOCOLATE,Chocolate,PT,Portugal,Snackwell,Biscuit Other,Biscuits,EUBIBIA43,Planning adjustment,EU ALL OTHER & HQ,39.62,38.06,7.56,41.28,27.34,64.82,51.32
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202508,HQ,Gross Profit (MM) Kgs,Emerging Markets,UKIEBU2,UKI,CHOCOLATE,Chocolate,LAO,LA All Other,Captains Table,Savory Biscuit,Biscuits,EUBIBI13F,Jacob's Crackers,WACAMHQ,80.13,92.45,49.91,76.75,44.52,35.46,83.17
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202503,HQ,Operating Income,Emerging Markets,CEEBU2,CEE,NO_CATEGORY,No Category,PH,Philippines,Milka,Chocolate Other,Chocolate,EUBIBI7QD,Joyfills Biscuits Other,PLBL2,26.29,13.63,78.91,40.26,57.41,55.65,29.13
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202502,LA,Volume (MM) Kgs,Emerging Markets,UKIEBU2,UKI,MEALS,Meals,HK,Hong Kong,JoyFills,Sweet Biscuit,Biscuits,BSP_06_PLN_ADJ,Planning adjustment,SCE2,12.43,21.97,20.25,19.78,25.25,34.99,29.19
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202507,HQ,Operating Income,Emerging Markets,SCO2,S Cone,NO_CATEGORY,No Category,PL,Poland,Enjoy Life,Biscuit Other,Biscuits,EUBIBI7QD,Joyfills Biscuits Other,UKIE2,13.17,16.21,48.05,30.24,66.12,17.91,67.52
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202508,LA,Gross Profit (MM) Kgs,Emerging Markets,SCO2,S Cone,BISC&BKDSN,Bisc & Bkd Sn,BAL,Baltics,Prince,Sweet Biscuit,Biscuits,No_Product,No Product,ENJOY LIFE,11.03,59.02,40.01,61.13,67.2,28.54,58.89
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202501,EU,Gross Profit (MM) Kgs,Emerging Markets,MXT2,Mexico,BISC&BKDSN,Bisc & Bkd Sn,EC,Ecuador,Miscellaneous Ref. Bev.,Ref Bev Other,Beverages,EUBIBI55J,BALANCE NUTRITIONAL BARS,EUEXPTT2,25.08,73.9,19.44,25.33,40.42,60.47,28.68
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202509,EU,Operating Income,Developed Markets,LA ALL OTHER & HQ,LA All Other & HQ,PLANNING ADJ,Planning Adj,AAO,AMEA All Other,Ritz,Savory Biscuit,Biscuits,EUBIBI55B,Captains Table Crackers,EU ALL OTHER & HQ,54.72,25.61,28.49,17.21,49.29,58.9,28.8
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202501,AMEA,Net Revenue,Developed Markets,NA VENTURES,NA Ventures,CANDY,Candy,PT,Portugal,Miscellaneous Candy,Candy Other,Candy,EUBIBI6YC,Milka Chocobakery,ITTOT2,83.4,279.49,190.97,36.63,191.16,116.3,282.11
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202505,AMEA,Gross Profit (MM) Kgs,Developed Markets,AMEA ALL OTHER & HQ,AMEA All Other & HQ,CANDY,Candy,IT,Italy,Miscellaneous Meals,Meals Other,Meals,EUBIBI6JB,LU Jaffa Cake,BENL2,42.06,44.99,58.28,59.14,14.76,29.23,24.04
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202506,HQ,Gross Profit (MM) Kgs,Emerging Markets,CANADA,Canada,MEALS,Meals,TA,Tate's,Barny,Cakes,Cakes and Pastries,EUBIBI56D,LU V.Petit Beurre Soft Cake,BRAZIL,48.97,83.98,94.88,69.26,52.54,53.33,46.4
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202507,AMEA,Gross Profit (MM) Kgs,Developed Markets,MXT2,Mexico,BEVERAGES,Beverages,BE,Belgium,Milka,Chocolate Other,Chocolate,EUBIBI55A,Pacific Crackers,SWACAM2,35.52,18.59,29.12,32.65,10.9,16.71,7.57
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202501,HQ,Gross Profit (MM) Kgs,Developed Markets,AMEA ALL OTHER & HQ,AMEA All Other & HQ,CHOCOLATE,Chocolate,LAO,LA All Other,Freia/Marabou,Chocolate Other,Chocolate,EUBIBI6PB,Liga VITALU - BREAD SUB,UKIE2,42.59,81.36,43.0,63.99,71.62,10.03,56.64
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202510,AMEA,Volume (MM) Kgs,Emerging Markets,SCO2,S Cone,CHOCOLATE,Chocolate,BR,Brazil,Planning adjustment,Planning Adjustment,Planning Adj,EUBIBI6CA,Cote d'Or Chocobakery,SUB SAHARAN AFRICA,14.68,25.7,15.12,25.79,12.17,12.1,7.23
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202502,AMEA,Volume (MM) Kgs,Developed Markets,ANZJT2,ANZ&J,CHOCOLATE,Chocolate,CO,Colombia,Easy Cheese,Savory Biscuit,Biscuits,EUBIBI55F,Cadbury Chocolate Biscuits,EST2,27.34,1.61,16.56,15.29,19.49,22.49,27.03
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202507,EU,Volume (MM) Kgs,Developed Markets,EU ALL OTHER & HQ,EU All Other & HQ,PLANNING ADJ,Planning Adj,EG,Egypt,Barny,Cakes,Cakes and Pastries,EUBIBIA47,Miscellaneous Candy,ITTOT2,25.73,18.2,3.79,27.93,26.92,5.82,19.28
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202505,HQ,Volume (MM) Kgs,Emerging Markets,MDLZ HQ,MDLZ HQ,PLANNING ADJ,Planning Adj,TR,Turkiye,Planning adjustment,Planning Adjustment,Planning Adj,EUBIBI56K,Fontaneda Other Biscuits,SWACAM2,29.87,41.29,27.0,30.49,47.55,4.89,48.99
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202511,AMEA,Volume (MM) Kgs,Emerging Markets,UKIEBU2,UKI,MEALS,Meals,TA,Tate's,Pacific,Savory Biscuit,Biscuits,EUBIBI7HC,OVH OTHER BISCUITS,LA ALL OTHER & HQ,17.69,10.67,23.45,4.6,3.5,22.69,1.63
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202503,HQ,Volume (MM) Kgs,Emerging Markets,MDLZ HQ,MDLZ HQ,CHOCOLATE,Chocolate,HU,Hungary,Prince,Sweet Biscuit,Biscuits,EUBIBI55Z,Kinh Do Wafer Tet,UNITED STATES,43.74,42.61,22.93,44.34,8.26,22.88,21.79
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202506,AMEA,Net Revenue,Developed Markets,DACHBU2,DACH,PLANNING ADJ,Planning Adj,BAL,Baltics,Freia/Marabou,Chocolate Other,Chocolate,EUBIBI7IA,Cadbury Soft Adults,WACAMHQ,186.16,278.6,218.17,114.96,269.84,291.37,55.06
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202501,AMEA,Net Revenue,Developed Markets,NWEBU2,NWE,MEALS,Meals,VN,Vietnam,Snackwell,Biscuit Other,Biscuits,EUBIBIA39,Miscellaneous Ref. Bev.,NWACAM2,90.24,145.75,165.65,148.45,95.77,175.42,139.47
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202508,EU,Gross Profit (MM) Kgs,Developed Markets,SCO2,S Cone,BEVERAGES,Beverages,DK,Denmark,Planning adjustment,Planning Adjustment,Planning Adj,EUBIBI13I,Nilla Biscuits Other,UNITED STATES,29.05,56.23,44.08,20.91,19.06,25.85,8.26
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202504,AMEA,Operating Income,Emerging Markets,GCNTOT2,Total China,BEVERAGES,Beverages,TRX,EU Expansion Busines,Ritz,Savory Biscuit,Biscuits,EUBIBI55I,BACK-TO-NATURE - NATURAL/ORGANIC BISCUITS,BENL2,33.18,18.52,37.72,23.06,30.97,3.18,39.62
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202507,EU,Gross Profit (MM) Kgs,Emerging Markets,CEEBU2,CEE,PLANNING ADJ,Planning Adj,CN,China,Freia/Marabou,Chocolate Other,Chocolate,EUBIBI6PB,Liga VITALU - BREAD SUB,CANADA,68.67,63.77,47.76,42.53,58.34,68.11,72.92
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202509,LA,Net Revenue,Developed Markets,MXT2,Mexico,CHOCOLATE,Chocolate,TRX,EU Expansion Busines,Enjoy Life,Biscuit Other,Biscuits,BSP_06_115_090,Oreo Biscuits,SOUTHERN CONE,39.12,175.32,205.71,175.92,203.11,230.27,138.26
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202511,AMEA,Net Revenue,Developed Markets,SSA2,SSA,NO_CATEGORY,No Category,HN,Honduras,Pacific,Savory Biscuit,Biscuits,EUBIBI9ZZ,Cadbury Soft Cakes,NORDIC2,249.03,201.18,217.85,261.96,222.83,266.79,228.03
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202505,EU,Operating Income,Developed Markets,GCNTOT2,Total China,MEALS,Meals,CL,Chile,Snackwell,Biscuit Other,Biscuits,EUBIBIA04,Miscellaneous Meals,CANADA,59.33,27.9,32.2,20.15,41.91,40.42,28.75
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202510,HQ,Net Revenue,Developed Markets,BRT2,Brazil,BEVERAGES,Beverages,NZ,New Zealand,Freia/Marabou,Chocolate Other,Chocolate,EUBIBI56K,Fontaneda Other Biscuits,UKIE2,364.24,336.88,404.13,171.7,475.01,387.93,182.75
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202504,EU,Volume (MM) Kgs,Emerging Markets,NWEBU2,NWE,PLANNING ADJ,Planning Adj,EXA,Exp to Asia,Captains Table,Savory Biscuit,Biscuits,EUBIBIA43,Planning adjustment,DACHBU2,39.24,21.38,20.06,25.61,21.74,22.21,1.31
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202508,LA,Net Revenue,Developed Markets,GCNTOT2,Total China,MEALS,Meals,PH,Philippines,Co - Man Flour,Biscuit Other,Biscuits,BSP_06_740_090,Cote d'Or Chocobakery,ITTOT2,144.7,200.33,305.8,308.73,282.9,165.43,294.33
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202506,EU,Net Revenue,Developed Markets,UKIEBU2,UKI,MEALS,Meals,GT,Guatemala,Snackwell,Biscuit Other,Biscuits,EUBIBI6DA,LU Fanipala,AMEA ALL OTHER & HQ,200.35,364.26,398.25,156.15,66.33,105.09,107.73
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202503,AMEA,Volume (MM) Kgs,Developed Markets,MDLZ HQ,MDLZ HQ,NO_CATEGORY,No Category,ZA,South Africa,Miscellaneous Candy,Candy Other,Candy,EUBIBI56D,LU V.Petit Beurre Soft Cake,TOTAL CHINA,18.83,22.23,2.36,8.35,2.62,19.49,5.7
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202510,LA,Volume (MM) Kgs,Emerging Markets,SCO2,S Cone,BEVERAGES,Beverages,CO,Colombia,TUC,Savory Biscuit,Biscuits,EUBIBI55C,In-A-Biskit Crackers,ITTOT2,5.63,32.2,20.56,31.09,33.76,12.05,11.22
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202511,AMEA,Net Revenue,Developed Markets,MXT2,Mexico,PLANNING ADJ,Planning Adj,AT,Austria,Captains Table,Savory Biscuit,Biscuits,EUBIBI6YC,Milka Chocobakery,CZSKHU2,62.03,293.96,172.68,98.79,142.37,186.97,175.15
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202511,EU,Operating Income,Emerging Markets,FRBU2,France,PLANNING ADJ,Planning Adj,WTR,World Travel Retail,JoyFills,Sweet Biscuit,Biscuits,EUBIBI6JB,LU Jaffa Cake,ME N AFRICA PAKISTAN,15.34,35.22,50.57,51.67,23.19,12.27,44.71
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202512,HQ,Gross Profit (MM) Kgs,Emerging Markets,CANADA,Canada,BISC&BKDSN,Bisc & Bkd Sn,TR,Turkiye,TUC,Savory Biscuit,Biscuits,BSP_06_115_470,Miscellaneous Chocolate,SWACAM2,37.67,66.95,20.36,11.33,81.23,85.51,85.64
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202507,LA,Volume (MM) Kgs,Developed Markets,EU ALL OTHER & HQ,EU All Other & HQ,BISC&BKDSN,Bisc & Bkd Sn,RO,Romania,Easy Cheese,Savory Biscuit,Biscuits,EUBIBI6KB,Snackwell Biscuits Other,TATE'S,19.5,6.48,11.67,0.71,18.82,24.65,17.53
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202512,HQ,Operating Income,Developed Markets,AMEA ALL OTHER & HQ,AMEA All Other & HQ,CHOCOLATE,Chocolate,EG,Egypt,LU,Sweet Biscuit,Biscuits,EUBIBIA30,Miscellaneous Chocolate,MEXICO,62.86,37.69,8.64,78.83,6.85,21.06,22.64
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202511,LA,Net Revenue,Emerging Markets,SSA2,SSA,CHOCOLATE,Chocolate,SV,El Salvador,Planning adjustment,Planning Adjustment,Planning Adj,EUBIBI56C,Easy Cheese Other Biscuits,ITTOT2,261.35,282.84,232.22,240.55,208.09,240.7,181.43
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202506,AMEA,Operating Income,Developed Markets,CEEBU2,CEE,NO_CATEGORY,No Category,FR,France,U'Guan,Sweet Biscuit,Biscuits,EUBIBI55D,Miscellaneous Biscuit,ANZ & JAPAN,30.08,25.79,34.29,26.82,9.16,25.79,12.95
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202512,AMEA,Operating Income,Emerging Markets,NA VENTURES,NA Ventures,BEVERAGES,Beverages,AT,Austria,Captains Table,Savory Biscuit,Biscuits,EUBIBI55I,BACK-TO-NATURE - NATURAL/ORGANIC BISCUITS,LA ALL OTHER & HQ,19.41,3.06,24.52,44.57,28.26,44.27,39.11
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202510,AMEA,Gross Profit (MM) Kgs,Developed Markets,LA ALL OTHER & HQ,LA All Other & HQ,CANDY,Candy,UY,Uruguay,Cote d'Or,Chocolate Other,Chocolate,EUBIBI5KA,LU Oxford,NWACAM2,13.57,26.33,36.11,27.25,7.64,40.29,18.25
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202510,HQ,Gross Profit (MM) Kgs,Developed Markets,EU ALL OTHER & HQ,EU All Other & HQ,MEALS,Meals,FR,France,Pacific,Savory Biscuit,Biscuits,EUBIBI5CA,LU Caf?-au-Lu Cookies,FRBU2,16.09,75.32,36.24,86.56,84.37,36.1,87.87
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202505,HQ,Volume (MM) Kgs,Emerging Markets,BRT2,Brazil,CANDY,Candy,WTR,World Travel Retail,Pacific,Savory Biscuit,Biscuits,EUBIBI7GC,INTERCO/R&D/HQ OTHER BISCUITS,FRBU2,19.55,19.22,16.28,27.74,10.02,17.04,33.68
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202502,EU,Operating Income,Developed Markets,SEA2,SEA,PLANNING ADJ,Planning Adj,SV,El Salvador,Ritz,Savory Biscuit,Biscuits,EUBIBI6CA,Cote d'Or Chocobakery,BRAZIL,33.66,21.45,42.16,57.69,13.56,22.32,4.74
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202502,HQ,Volume (MM) Kgs,Developed Markets,TOTAL UNITED STATES,United States,MEALS,Meals,BR,Brazil,Miscellaneous Biscuit,Biscuit Other,Biscuits,BSP_06_115_090,Oreo Biscuits,AMEA ALL OTHER & HQ,40.23,27.89,35.35,14.47,2.47,38.76,42.25
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202502,AMEA,Volume (MM) Kgs,Developed Markets,UKIEBU2,UKI,BISC&BKDSN,Bisc & Bkd Sn,SE,Sweden,Captains Table,Savory Biscuit,Biscuits,EUBIBIA30,Miscellaneous Chocolate,UKIE2,9.14,7.24,10.17,4.69,7.13,21.79,26.2
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202509,LA,Net Revenue,Emerging Markets,MDLZ HQ,MDLZ HQ,BEVERAGES,Beverages,IE,Ireland,Captains Table,Savory Biscuit,Biscuits,EUBIBI55P,Oreo Wafer,EU ALL OTHER & HQ,62.68,155.44,244.22,338.16,45.4,210.04,255.09
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202501,LA,Net Revenue,Developed Markets,WACAMMKTS2,WACAM,CHOCOLATE,Chocolate,ALL,All Other,Planning adjustment,Planning Adjustment,Planning Adj,BSP_06_115_070,Oreo Biscuits,WACAMHQ,287.41,325.5,36.26,150.26,113.63,153.33,302.48
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202512,LA,Operating Income,Developed Markets,LA ALL OTHER & HQ,LA All Other & HQ,BISC&BKDSN,Bisc & Bkd Sn,LAO,LA All Other,Cote d'Or,Chocolate Other,Chocolate,EUBIBI55P,Oreo Wafer,ITTOT2,13.26,12.27,33.55,40.08,22.38,41.73,22.23
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202506,EU,Operating Income,Emerging Markets,FRBU2,France,BEVERAGES,Beverages,IT,Italy,Handi-snacks,Savory Biscuit,Biscuits,EUBIBI55C,In-A-Biskit Crackers,LA ALL OTHER & HQ,40.89,26.6,11.41,23.33,15.24,8.29,55.63
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202502,HQ,Gross Profit (MM) Kgs,Emerging Markets,GCNTOT2,Total China,CANDY,Candy,AT,Austria,U'Guan,Sweet Biscuit,Biscuits,EUBIBI9BW,Ritz Harverst,NWACAM2,67.31,70.82,25.39,98.47,62.41,37.07,53.27
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202511,AMEA,Operating Income,Emerging Markets,MDLZ HQ,MDLZ HQ,CHOCOLATE,Chocolate,MX,Mexico,Prince,Sweet Biscuit,Biscuits,EUBIBI56D,LU V.Petit Beurre Soft Cake,EU ALL OTHER & HQ,40.53,22.6,43.06,42.94,19.6,23.6,26.56
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202507,LA,Gross Profit (MM) Kgs,Emerging Markets,LA ALL OTHER & HQ,LA All Other & HQ,BISC&BKDSN,Bisc & Bkd Sn,EC,Ecuador,Oreo,Sweet Biscuit,Biscuits,EUBIBI56I,Fontaneda Sugar Free - Biscuits,TOTAL CHINA,12.37,26.44,32.6,42.15,35.41,60.48,14.45
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202509,LA,Gross Profit (MM) Kgs,Developed Markets,ANZJT2,ANZ&J,NO_CATEGORY,No Category,AAO,AMEA All Other,Cote d'Or,Chocolate Other,Chocolate,BSP_06_115_090,Oreo Biscuits,EST2,36.47,26.14,53.32,49.38,38.45,56.34,33.28
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202510,LA,Operating Income,Emerging Markets,NWEBU2,NWE,NO_CATEGORY,No Category,RO,Romania,Easy Cheese,Savory Biscuit,Biscuits,EUBIBI13G,Gyori Edes Biscuits,TATE'S,55.74,12.71,40.21,6.0,4.63,12.37,41.91
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202503,LA,Operating Income,Emerging Markets,BRT2,Brazil,BISC&BKDSN,Bisc & Bkd Sn,PH,Philippines,Jacobs,Savory Biscuit,Biscuits,EUBIBI6LF,Freia Chocobakery,NORDIC2,39.01,19.15,34.98,9.71,9.47,43.29,50.36
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202501,AMEA,Operating Income,Emerging Markets,WACAMMKTS2,WACAM,CHOCOLATE,Chocolate,TH,Thailand,Prince,Sweet Biscuit,Biscuits,EUBIBI7SD,Cadbury Biscuits Other,TREA2,34.37,15.33,3.32,4.38,47.14,23.51,40.89
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202502,AMEA,Volume (MM) Kgs,Emerging Markets,EU ALL OTHER & HQ,EU All Other & HQ,PLANNING ADJ,Planning Adj,AR,ArgentinaARUFS_ConstantFX,Miscellaneous Meals,Meals Other,Meals,EUBIBI55Z,Kinh Do Wafer Tet,TOTAL CHINA,12.0,5.69,11.89,3.46,24.75,14.97,19.85
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202502,AMEA,Volume (MM) Kgs,Developed Markets,BRT2,Brazil,CANDY,Candy,SV,El Salvador,Nilla,Sweet Biscuit,Biscuits,BSP_06_PLN_ADJ,Planning adjustment,CANADA,21.14,18.97,28.07,18.09,16.84,24.34,12.67
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202509,HQ,Operating Income,Emerging Markets,NA VENTURES,NA Ventures,CHOCOLATE,Chocolate,AT,Austria,Easy Cheese,Savory Biscuit,Biscuits,EUBIBI55A,Pacific Crackers,ME N AFRICA PAKISTAN,39.61,69.31,50.84,48.46,37.54,29.47,56.05
2025-07-01 00:00:00,public.RF08,2025,MON,RL0007XX,202512,HQ,Net Revenue,Developed Markets,SSA2,SSA,CHOCOLATE,Chocolate,MX,Mexico,Planning adjustment,Planning Adjustment,Planning Adj,EUBIBIA43,Planning adjustment,SOUTHERN CONE,430.28,126.09,424.4,471.35,262.0,237.25,51.73
